update,kind,reward,rate,ep_rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT,run_id,train_seed,replicate,ALPHA_EFFECTIVE,ALPHA_SATURATION,ALPHA_MEMBERS,R,V,DT,RIDE_TTL_STEPS,RP,HORIZON_MIN,DEMAND_PROFILE,TRAIN_UPDATES,REPORT_UNSCALED,OBS_DIM,R_PAPER,R_PICK_ALPHA_PAPER,PICKUP_RADIUS,ALPHA_EFFECTIVE_PAPER,ALPHA_SATURATION_PAPER
28,train,166.48822631835938,0.3991087769827625,0.3702788157769811,417.15,834.3,10,0.20016491413116455,0.4003298282623291,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
29,train,113.3474801381429,0.348761477348132,0.32004513840455145,325.0,650.0,12,0.1812167912721634,0.3624335825443268,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
30,train,116.17968845367432,0.34410866628263403,0.3147883205089533,337.625,675.25,12,0.16815662384033203,0.33631324768066406,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
30,eval,112.18567199707032,0.3447623601630926,0.3216499090194702,325.4,nan,1,nan,nan,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
31,train,135.3124552640048,0.3546008357126987,0.32386580986629027,381.59090909090907,763.1818181818181,11,0.1759355366230011,0.3518710732460022,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
32,train,98.97851508004325,0.3310713680852002,0.3048760427967285,298.9642857142857,597.9285714285714,14,0.16254746913909912,0.32509493827819824,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
33,train,122.26161321004231,0.3651417019712563,0.3547668072084586,334.8333333333333,669.6666666666666,12,0.18539899587631226,0.3707979917526245,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
34,train,151.20708257501775,0.3958300590969051,0.37425493082282685,382.0,764.0,11,0.19422899186611176,0.3884579837322235,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
35,train,105.54752127329509,0.3312593841452965,0.3141503532727559,318.625,637.25,12,0.16673210263252258,0.33346420526504517,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
35,eval,99.62620849609375,0.3161733052875079,0.29612705707550047,315.1,nan,1,nan,nan,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
36,train,124.39090520685369,0.34088190265953927,0.3266649111806099,364.90909090909093,729.8181818181819,11,0.17146660387516022,0.34293320775032043,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
37,train,116.61639300259677,0.3120740355257425,0.2956550067189405,373.6818181818182,747.3636363636364,11,0.1656665802001953,0.3313331604003906,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
38,train,148.6643593528054,0.3915029812977877,0.36470278813725426,379.72727272727275,759.4545454545455,11,0.19589941203594208,0.39179882407188416,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
39,train,125.30624683086688,0.37047559899960647,0.3356532978402781,338.2307692307692,676.4615384615385,13,0.17684140801429749,0.35368281602859497,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
40,train,166.86228866577147,0.4082257826685541,0.381342975795269,408.75,817.5,10,0.20431017875671387,0.40862035751342773,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
40,eval,99.62620849609375,0.3161733052875079,0.29612705707550047,315.1,nan,1,nan,nan,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
41,train,137.63144760131837,0.3695796122484381,0.36079250316849737,372.4,744.8,10,0.1872221827507019,0.3744443655014038,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
42,train,123.15553694504958,0.36296122881107334,0.3482669786765025,339.3076923076923,678.6153846153846,13,0.1829189956188202,0.3658379912376404,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
43,train,136.4290060563521,0.3777294403775165,0.36412853544408624,361.1818181818182,722.3636363636364,11,0.18431201577186584,0.3686240315437317,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
44,train,132.83893446488813,0.38062731938363364,0.35215216428414076,349.0,698.0,11,0.1972966492176056,0.3945932984352112,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
45,train,112.72518130711147,0.3474193810235686,0.30533276101064627,324.4642857142857,648.9285714285714,14,0.16464641690254211,0.32929283380508423,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
45,eval,96.96610717773437,0.31340047568757073,0.2927157700061798,309.4,nan,1,nan,nan,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
46,train,101.31508166973407,0.32014974761948056,0.2969615895198569,316.46153846153845,632.9230769230769,13,0.15980161726474762,0.31960323452949524,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
47,train,126.5503116607666,0.34092217581025486,0.3234634429216385,371.2,742.4,10,0.17416149377822876,0.3483229875564575,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
48,train,130.31211058298746,0.3800110150658201,0.3710101569692294,342.9166666666667,685.8333333333334,12,0.18930837512016296,0.3786167502403259,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
49,train,106.25689315795898,0.34911910448519734,0.34033055050748023,304.35714285714283,608.7142857142857,14,0.17522062361240387,0.35044124722480774,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
50,train,155.79035810990766,0.4177194245481985,0.3916850177552929,372.95454545454544,745.9090909090909,11,0.20516148209571838,0.41032296419143677,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
50,eval,99.62620849609375,0.3161733052875079,0.29612705707550047,315.1,nan,1,nan,nan,1,2,0.1,0.33,5,5,6,5.5,20260921T145350850289Z_7aec6e97,42,1,0.1,0.2442732516826255,[0.1],5.5,0.19,0.5,10,2,5760.0,stationary,50,True,79,7.778174593052023,0.07071067811865475,0.38890872965260115,0.07071067811865475,0.17272727272727273
