combo_id,algo,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT,reward,rate,terminal_time,avg_finish_time,finish_rate,accepted,time_rides,time_delivery
34,HEUR,2,0.4,0.5,5,5,6,6.0,146.22847595214844,0.377651983499527,376.4,376.4,1.0,2.8,79.1,297.3
34,HEUR_VOR,2,0.4,0.5,5,5,6,6.0,133.25355072021483,0.38548372983932494,342.7,342.7,1.0,2.0,66.3,276.4
34,FOUR_ZONE,2,0.4,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
34,PURE,2,0.4,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
34,PURE_OR,2,0.4,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
35,DRL,2,0.4,0.67,5,5,6,5.5,617.5084777832031,0.5662696540355683,1039.4,1039.4,1.0,18.0,560.1,479.3
35,HEUR,2,0.4,0.67,5,5,6,5.5,214.41507568359376,0.44147130846977234,477.6,477.6,1.0,5.2,135.8,341.8
35,HEUR_VOR,2,0.4,0.67,5,5,6,5.5,173.56352691650392,0.40511768460273745,424.0,424.0,1.0,3.2,91.8,332.2
35,FOUR_ZONE,2,0.4,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
35,PURE,2,0.4,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
35,PURE_OR,2,0.4,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
36,DRL,2,0.4,0.67,5,5,6,6.0,700.9359283447266,0.6120806276798249,1090.8,1090.8,1.0,19.6,595.4,495.4
36,HEUR,2,0.4,0.67,5,5,6,6.0,226.1261444091797,0.4649595975875854,477.6,477.6,1.0,5.2,135.8,341.8
36,HEUR_VOR,2,0.4,0.67,5,5,6,6.0,181.56029357910157,0.42341169714927673,424.0,424.0,1.0,3.2,91.8,332.2
36,FOUR_ZONE,2,0.4,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
36,PURE,2,0.4,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
36,PURE_OR,2,0.4,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
37,DRL,2,0.4,0.83,5,5,6,5.5,782.304931640625,0.6171026647090911,1224.2,1224.2,1.0,22.6,712.1,512.1
37,HEUR,2,0.4,0.83,5,5,6,5.5,272.7763977050781,0.4696645140647888,568.1,568.1,1.0,6.2,177.2,390.9
37,HEUR_VOR,2,0.4,0.83,5,5,6,5.5,242.61438903808593,0.47698907256126405,504.2,504.2,1.0,4.2,141.9,362.3
37,FOUR_ZONE,2,0.4,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
37,PURE,2,0.4,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
37,PURE_OR,2,0.4,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
38,DRL,2,0.4,0.83,5,5,6,6.0,752.066064453125,0.6719486236572265,1098.3,1098.3,1.0,21.0,625.3,473.0
38,HEUR,2,0.4,0.83,5,5,6,6.0,288.01160583496096,0.49527171850204466,568.1,568.1,1.0,6.2,177.2,390.9
38,HEUR_VOR,2,0.4,0.83,5,5,6,6.0,255.10708312988282,0.5011739194393158,504.2,504.2,1.0,4.2,141.9,362.3
38,FOUR_ZONE,2,0.4,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
38,PURE,2,0.4,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
38,PURE_OR,2,0.4,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
39,DRL,2,0.4,1.0,5,5,6,5.5,779.5391418457032,0.629343044757843,1207.2,1207.2,1.0,23.4,690.6,516.6
39,HEUR,2,0.4,1.0,5,5,6,5.5,314.01770935058596,0.4760866940021515,637.5,637.5,1.0,5.6,194.8,442.7
39,HEUR_VOR,2,0.4,1.0,5,5,6,5.5,272.31809997558594,0.4599435865879059,569.2,569.2,1.0,4.2,151.9,417.3
39,FOUR_ZONE,2,0.4,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
39,PURE,2,0.4,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
39,PURE_OR,2,0.4,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
40,DRL,2,0.4,1.0,5,5,6,6.0,838.9097351074219,0.67623952627182,1207.2,1207.2,1.0,23.4,690.6,516.6
40,HEUR,2,0.4,1.0,5,5,6,6.0,331.0752197265625,0.5008078157901764,637.5,637.5,1.0,5.6,194.8,442.7
40,HEUR_VOR,2,0.4,1.0,5,5,6,6.0,285.58395233154295,0.4808769941329956,569.2,569.2,1.0,4.2,151.9,417.3
40,FOUR_ZONE,2,0.4,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
40,PURE,2,0.4,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
40,PURE_OR,2,0.4,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
41,DRL,5,0.1,0.33,5,5,6,5.5,366.31317749023435,0.5318296551704407,654.4,654.4,1.0,11.8,327.1,327.3
41,HEUR,5,0.1,0.33,5,5,6,5.5,75.5454345703125,0.260579041903468,275.3,275.3,1.0,1.6,33.4,241.9
41,HEUR_VOR,5,0.1,0.33,5,5,6,5.5,54.028662109375,0.22164833712364987,239.4,239.4,1.0,0.4,10.9,228.5
41,FOUR_ZONE,5,0.1,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
41,PURE,5,0.1,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
41,PURE_OR,5,0.1,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
42,DRL,5,0.1,0.33,5,5,6,6.0,395.69034576416016,0.5732614696025848,654.4,654.4,1.0,11.8,327.1,327.3
42,HEUR,5,0.1,0.33,5,5,6,6.0,78.48594970703125,0.26978277391717037,275.3,275.3,1.0,1.6,33.4,241.9
42,HEUR_VOR,5,0.1,0.33,5,5,6,6.0,55.01308898925781,0.22547105717446164,239.4,239.4,1.0,0.4,10.9,228.5
42,FOUR_ZONE,5,0.1,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
42,PURE,5,0.1,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
42,PURE_OR,5,0.1,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
43,DRL,5,0.1,0.5,5,5,6,5.5,536.8659057617188,0.597891342639923,875.2,875.2,1.0,16.6,476.8,398.4
43,HEUR,5,0.1,0.5,5,5,6,5.5,172.07525024414062,0.41467902064323425,412.9,412.9,1.0,3.6,107.5,305.4
43,HEUR_VOR,5,0.1,0.5,5,5,6,5.5,117.05126953125,0.3427496373653412,338.2,338.2,1.0,2.0,53.1,285.1
43,FOUR_ZONE,5,0.1,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
43,PURE,5,0.1,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
43,PURE_OR,5,0.1,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
44,DRL,5,0.1,0.5,5,5,6,6.0,579.8205688476562,0.6450090885162354,875.2,875.2,1.0,16.6,476.8,398.4
44,HEUR,5,0.1,0.5,5,5,6,6.0,181.86406555175782,0.43801305294036863,412.9,412.9,1.0,3.6,107.5,305.4
44,HEUR_VOR,5,0.1,0.5,5,5,6,6.0,121.83780059814453,0.35670663714408873,338.2,338.2,1.0,2.0,53.1,285.1
44,FOUR_ZONE,5,0.1,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
44,PURE,5,0.1,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
44,PURE_OR,5,0.1,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
45,DRL,5,0.1,0.67,5,5,6,5.5,623.11650390625,0.6452465534210206,960.9,960.9,1.0,16.6,538.8,422.1
45,HEUR,5,0.1,0.67,5,5,6,5.5,243.16546325683595,0.44879254698753357,536.8,536.8,1.0,5.0,157.9,378.9
45,HEUR_VOR,5,0.1,0.67,5,5,6,5.5,176.42080841064453,0.39981511831283567,436.7,436.7,1.0,3.2,91.1,345.6
45,FOUR_ZONE,5,0.1,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
45,PURE,5,0.1,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
45,PURE_OR,5,0.1,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
46,DRL,5,0.1,0.67,5,5,6,6.0,676.5976806640625,0.692261254787445,972.0,972.0,1.0,17.2,543.7,428.3
46,HEUR,5,0.1,0.67,5,5,6,6.0,257.4900726318359,0.4750210165977478,536.8,536.8,1.0,5.0,157.9,378.9
46,HEUR_VOR,5,0.1,0.67,5,5,6,6.0,184.67735748291017,0.4182603478431702,436.7,436.7,1.0,3.2,91.1,345.6
46,FOUR_ZONE,5,0.1,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
46,PURE,5,0.1,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
46,PURE_OR,5,0.1,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
47,DRL,5,0.1,0.83,5,5,6,5.5,563.0849792480469,0.6040814757347107,916.5,916.5,1.0,16.2,462.8,453.7
47,HEUR,5,0.1,0.83,5,5,6,5.5,236.29701232910156,0.4465709090232849,525.2,525.2,1.0,5.4,133.3,391.9
47,HEUR_VOR,5,0.1,0.83,5,5,6,5.5,181.44443054199218,0.413441663980484,439.2,439.2,1.0,3.2,77.6,361.6
47,FOUR_ZONE,5,0.1,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
47,PURE,5,0.1,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
47,PURE_OR,5,0.1,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
48,DRL,5,0.1,0.83,5,5,6,6.0,736.6744262695313,0.666781997680664,1083.7,1083.7,1.0,19.6,583.8,499.9
48,HEUR,5,0.1,0.83,5,5,6,6.0,248.215185546875,0.4688628911972046,525.2,525.2,1.0,5.4,133.3,391.9
48,HEUR_VOR,5,0.1,0.83,5,5,6,6.0,188.37578430175782,0.42928906083106994,439.2,439.2,1.0,3.2,77.6,361.6
48,FOUR_ZONE,5,0.1,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
48,PURE,5,0.1,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
48,PURE_OR,5,0.1,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
49,DRL,5,0.1,1.0,5,5,6,5.5,625.2030090332031,0.610500693321228,1013.7,1013.7,1.0,16.2,501.8,511.9
49,HEUR,5,0.1,1.0,5,5,6,5.5,314.6469299316406,0.4717451274394989,669.7,669.7,1.0,6.4,189.0,480.7
49,HEUR_VOR,5,0.1,1.0,5,5,6,5.5,188.0140350341797,0.40103378891944885,471.8,471.8,1.0,2.2,62.2,409.6
49,FOUR_ZONE,5,0.1,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
49,PURE,5,0.1,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
49,PURE_OR,5,0.1,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
50,DRL,5,0.1,1.0,5,5,6,6.0,670.550439453125,0.6540677547454834,1013.7,1013.7,1.0,16.2,501.8,511.9
50,HEUR,5,0.1,1.0,5,5,6,6.0,331.7616943359375,0.49737752676010133,669.7,669.7,1.0,6.4,189.0,480.7
50,HEUR_VOR,5,0.1,1.0,5,5,6,6.0,193.6153594970703,0.41302992701530455,471.8,471.8,1.0,2.2,62.2,409.6
50,FOUR_ZONE,5,0.1,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
50,PURE,5,0.1,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
50,PURE_OR,5,0.1,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
51,DRL,5,0.2,0.33,5,5,6,5.5,921.1479797363281,0.6703779697418213,1334.4,1334.4,1.0,32.6,929.9,404.5
51,HEUR,5,0.2,0.33,5,5,6,5.5,161.26986541748047,0.3970660626888275,402.3,402.3,1.0,4.6,124.8,277.5
51,HEUR_VOR,5,0.2,0.33,5,5,6,5.5,107.48407745361328,0.35374531149864197,303.6,303.6,1.0,2.6,68.4,235.2
51,FOUR_ZONE,5,0.2,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
51,PURE,5,0.2,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
51,PURE_OR,5,0.2,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
52,DRL,5,0.2,0.33,5,5,6,6.0,1111.6278015136718,0.727367889881134,1483.4,1483.4,1.0,36.4,1041.0,442.4
52,HEUR,5,0.2,0.33,5,5,6,6.0,172.00365600585937,0.42342948317527773,402.3,402.3,1.0,4.6,124.8,277.5
52,HEUR_VOR,5,0.2,0.33,5,5,6,6.0,113.32812805175782,0.37284003496170043,303.6,303.6,1.0,2.6,68.4,235.2
52,FOUR_ZONE,5,0.2,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
52,PURE,5,0.2,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
52,PURE_OR,5,0.2,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
53,DRL,5,0.2,0.5,5,5,6,5.5,1317.494873046875,0.7115463614463806,1838.4,1838.4,1.0,45.4,1324.3,514.1
53,HEUR,5,0.2,0.5,5,5,6,5.5,285.45624389648435,0.47525193095207213,576.6,576.6,1.0,7.0,228.9,347.7
53,HEUR_VOR,5,0.2,0.5,5,5,6,5.5,147.1999725341797,0.3897905766963959,367.8,367.8,1.0,3.2,87.6,280.2
53,FOUR_ZONE,5,0.2,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
53,PURE,5,0.2,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
53,PURE_OR,5,0.2,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
54,DRL,5,0.2,0.5,5,5,6,6.0,1431.4091430664062,0.772876238822937,1838.4,1838.4,1.0,45.4,1324.3,514.1
54,HEUR,5,0.2,0.5,5,5,6,6.0,305.5544189453125,0.5072586834430695,576.6,576.6,1.0,7.0,228.9,347.7
54,HEUR_VOR,5,0.2,0.5,5,5,6,6.0,154.72735900878905,0.40913296937942506,367.8,367.8,1.0,3.2,87.6,280.2
54,FOUR_ZONE,5,0.2,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
54,PURE,5,0.2,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
54,PURE_OR,5,0.2,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
55,DRL,5,0.2,0.67,5,5,6,5.5,1454.656640625,0.725787341594696,2000.9,2000.9,1.0,49.6,1438.8,562.1
55,HEUR,5,0.2,0.67,5,5,6,5.5,455.4220001220703,0.562187546491623,779.5,779.5,1.0,12.6,382.9,396.6
55,HEUR_VOR,5,0.2,0.67,5,5,6,5.5,282.0173797607422,0.5013065040111542,540.3,540.3,1.0,6.2,203.1,337.2
55,FOUR_ZONE,5,0.2,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
55,PURE,5,0.2,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
55,PURE_OR,5,0.2,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
56,DRL,5,0.2,0.67,5,5,6,6.0,1758.3046875,0.8132681965827941,2125.5,2125.5,1.0,52.8,1603.6,521.9
56,HEUR,5,0.2,0.67,5,5,6,6.0,489.04490966796874,0.6028054654598236,779.5,779.5,1.0,12.6,382.9,396.6
56,HEUR_VOR,5,0.2,0.67,5,5,6,6.0,299.8750915527344,0.5318241000175477,540.3,540.3,1.0,6.2,203.1,337.2
56,FOUR_ZONE,5,0.2,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
56,PURE,5,0.2,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
56,PURE_OR,5,0.2,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
57,DRL,5,0.2,0.83,5,5,6,5.5,1895.1414794921875,0.74395911693573,2537.8,2537.8,1.0,61.4,1868.2,669.6
57,HEUR,5,0.2,0.83,5,5,6,5.5,474.8824462890625,0.5198250889778138,896.9,896.9,1.0,13.2,387.9,509.0
57,HEUR_VOR,5,0.2,0.83,5,5,6,5.5,264.1058349609375,0.47184222340583803,556.1,556.1,1.0,5.8,168.0,388.1
57,FOUR_ZONE,5,0.2,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
57,PURE,5,0.2,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
57,PURE_OR,5,0.2,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
58,DRL,5,0.2,0.83,5,5,6,6.0,1567.333984375,0.8057794094085693,1940.2,1940.2,1.0,48.2,1406.0,534.2
58,HEUR,5,0.2,0.83,5,5,6,6.0,508.4938110351562,0.5560222029685974,896.9,896.9,1.0,13.2,387.9,509.0
58,HEUR_VOR,5,0.2,0.83,5,5,6,6.0,278.55254516601565,0.4974048137664795,556.1,556.1,1.0,5.8,168.0,388.1
58,FOUR_ZONE,5,0.2,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
58,PURE,5,0.2,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
58,PURE_OR,5,0.2,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
59,DRL,5,0.2,1.0,5,5,6,5.5,1526.3480712890625,0.7588995337486267,2017.5,2017.5,1.0,48.8,1467.3,550.2
59,HEUR,5,0.2,1.0,5,5,6,5.5,668.1316711425782,0.5632786870002746,1170.1,1170.1,1.0,20.0,570.0,600.1
59,HEUR_VOR,5,0.2,1.0,5,5,6,5.5,391.6239929199219,0.5556320965290069,697.3,697.3,1.0,8.4,276.1,421.2
59,FOUR_ZONE,5,0.2,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
59,PURE,5,0.2,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
59,PURE_OR,5,0.2,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
60,DRL,5,0.2,1.0,5,5,6,6.0,1592.8011474609375,0.8188113689422607,1947.3,1947.3,1.0,44.6,1407.2,540.1
60,HEUR,5,0.2,1.0,5,5,6,6.0,717.3806274414062,0.6043544054031372,1170.1,1170.1,1.0,20.0,570.0,600.1
60,HEUR_VOR,5,0.2,1.0,5,5,6,6.0,415.7380798339844,0.5894950866699219,697.3,697.3,1.0,8.4,276.1,421.2
60,FOUR_ZONE,5,0.2,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
60,PURE,5,0.2,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
60,PURE_OR,5,0.2,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
61,DRL,5,0.3,0.33,5,5,6,5.5,1666.3642822265624,0.7233834862709045,2297.6,2297.6,1.0,60.2,1722.4,575.2
61,HEUR,5,0.3,0.33,5,5,6,5.5,223.07728271484376,0.43016143441200255,493.1,493.1,1.0,6.8,191.8,301.3
61,HEUR_VOR,5,0.3,0.33,5,5,6,5.5,124.99546356201172,0.3669432997703552,335.4,335.4,1.0,3.0,87.6,247.8
61,FOUR_ZONE,5,0.3,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
61,PURE,5,0.3,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
61,PURE_OR,5,0.3,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
62,DRL,5,0.3,0.33,5,5,6,6.0,1677.0666625976562,0.7905894756317139,2085.1,2085.1,1.0,54.0,1587.6,497.5
62,HEUR,5,0.3,0.33,5,5,6,6.0,239.4308822631836,0.4609247803688049,493.1,493.1,1.0,6.8,191.8,301.3
62,HEUR_VOR,5,0.3,0.33,5,5,6,6.0,132.43148651123047,0.3884123384952545,335.4,335.4,1.0,3.0,87.6,247.8
62,FOUR_ZONE,5,0.3,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
62,PURE,5,0.3,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
62,PURE_OR,5,0.3,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
63,DRL,5,0.3,0.5,5,5,6,5.5,1336.0458251953125,0.730370557308197,1826.8,1826.8,1.0,45.4,1349.0,477.8
63,HEUR,5,0.3,0.5,5,5,6,5.5,342.75982055664065,0.5194007813930511,641.1,641.1,1.0,8.8,290.8,350.3
63,HEUR_VOR,5,0.3,0.5,5,5,6,5.5,156.31230926513672,0.39731127619743345,377.6,377.6,1.0,3.6,99.5,278.1
63,FOUR_ZONE,5,0.3,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
63,PURE,5,0.3,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
63,PURE_OR,5,0.3,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
64,DRL,5,0.3,0.5,5,5,6,6.0,1636.2181884765625,0.7950162649154663,2065.6,2065.6,1.0,50.2,1524.9,540.7
64,HEUR,5,0.3,0.5,5,5,6,6.0,368.0685974121094,0.5568510115146637,641.1,641.1,1.0,8.8,290.8,350.3
64,HEUR_VOR,5,0.3,0.5,5,5,6,6.0,164.66806640625,0.4176475822925568,377.6,377.6,1.0,3.6,99.5,278.1
64,FOUR_ZONE,5,0.3,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
64,PURE,5,0.3,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
64,PURE_OR,5,0.3,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
65,DRL,5,0.3,0.67,5,5,6,5.5,1827.4934814453125,0.7505390644073486,2410.5,2410.5,1.0,61.0,1834.2,576.3
65,HEUR,5,0.3,0.67,5,5,6,5.5,475.47190551757814,0.5716507256031036,812.2,812.2,1.0,13.6,407.1,405.1
65,HEUR_VOR,5,0.3,0.67,5,5,6,5.5,284.0551239013672,0.5102829098701477,537.6,537.6,1.0,6.2,205.7,331.9
65,FOUR_ZONE,5,0.3,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
65,PURE,5,0.3,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
65,PURE_OR,5,0.3,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
66,DRL,5,0.3,0.67,5,5,6,6.0,1769.9135009765625,0.8058173775672912,2174.3,2174.3,1.0,53.8,1627.9,546.4
66,HEUR,5,0.3,0.67,5,5,6,6.0,510.917822265625,0.6136988997459412,812.2,812.2,1.0,13.6,407.1,405.1
66,HEUR_VOR,5,0.3,0.67,5,5,6,6.0,302.098095703125,0.5414881050586701,537.6,537.6,1.0,6.2,205.7,331.9
66,FOUR_ZONE,5,0.3,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
66,PURE,5,0.3,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
66,PURE_OR,5,0.3,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
67,DRL,5,0.3,0.83,5,5,6,5.5,1374.6084228515624,0.7434097409248352,1847.3,1847.3,1.0,44.2,1342.2,505.1
67,HEUR,5,0.3,0.83,5,5,6,5.5,539.7413269042969,0.5323349475860596,984.5,984.5,1.0,14.6,456.3,528.2
67,HEUR_VOR,5,0.3,0.83,5,5,6,5.5,264.67177734375,0.46862438321113586,560.9,560.9,1.0,6.0,169.5,391.4
67,FOUR_ZONE,5,0.3,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
67,PURE,5,0.3,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
67,PURE_OR,5,0.3,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
68,DRL,5,0.3,0.83,5,5,6,6.0,1434.8593017578125,0.7976927638053894,1792.3,1792.3,1.0,42.8,1290.4,501.9
