update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
7,train,nan,nan,nan,nan,0,0.469125360250473,0.938250720500946,170,20,0.15,1,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.46834880113601685,0.9366976022720337,170,20,0.15,1,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.4839131236076355,0.967826247215271,170,20,0.15,1,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.4852408766746521,0.9704817533493042,170,20,0.15,1,5,5,6,6.0
10,eval,41952.14609375,7.582872295379639,5521.9,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.47748863697052,0.95497727394104,170,20,0.15,1,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.4857117533683777,0.9714235067367554,170,20,0.15,1,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.47169575095176697,0.9433915019035339,170,20,0.15,1,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.47820281982421875,0.9564056396484375,170,20,0.15,1,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.48394960165023804,0.9678992033004761,170,20,0.15,1,5,5,6,6.0
15,eval,44614.840625,7.745632076263428,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.49366259574890137,0.9873251914978027,170,20,0.15,1,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.49318885803222656,0.9863777160644531,170,20,0.15,1,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.48813629150390625,0.9762725830078125,170,20,0.15,1,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.4790801405906677,0.9581602811813354,170,20,0.15,1,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.47789737582206726,0.9557947516441345,170,20,0.15,1,5,5,6,6.0
20,eval,44703.54140625,7.761031532287598,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.47185754776000977,0.9437150955200195,170,20,0.15,1,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4903053045272827,0.9806106090545654,170,20,0.15,1,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.47713881731033325,0.9542776346206665,170,20,0.15,1,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.4795624613761902,0.9591249227523804,170,20,0.15,1,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.4887886047363281,0.9775772094726562,170,20,0.15,1,5,5,6,6.0
25,eval,44622.228125,7.746914577484131,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.4819389879703522,0.9638779759407043,170,20,0.15,1,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.4845585823059082,0.9691171646118164,170,20,0.15,1,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.4777178168296814,0.9554356336593628,170,20,0.15,1,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.48122215270996094,0.9624443054199219,170,20,0.15,1,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.47759872674942017,0.9551974534988403,170,20,0.15,1,5,5,6,6.0
30,eval,43954.25859375,7.630947685241699,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.4772500991821289,0.9545001983642578,170,20,0.15,1,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.4968680143356323,0.9937360286712646,170,20,0.15,1,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.48270267248153687,0.9654053449630737,170,20,0.15,1,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.48409363627433777,0.9681872725486755,170,20,0.15,1,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.468303918838501,0.936607837677002,170,20,0.15,1,5,5,6,6.0
35,eval,44242.61328125,7.681009197235108,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.4789310693740845,0.957862138748169,170,20,0.15,1,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.48815467953681946,0.9763093590736389,170,20,0.15,1,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.4859958291053772,0.9719916582107544,170,20,0.15,1,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.49145445227622986,0.9829089045524597,170,20,0.15,1,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.4891968369483948,0.9783936738967896,170,20,0.15,1,5,5,6,6.0
40,eval,44355.028125,7.7005256652832035,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.48325276374816895,0.9665055274963379,170,20,0.15,1,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4739058017730713,0.9478116035461426,170,20,0.15,1,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.48135900497436523,0.9627180099487305,170,20,0.15,1,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.4882100224494934,0.9764200448989868,170,20,0.15,1,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.4853352904319763,0.9706705808639526,170,20,0.15,1,5,5,6,6.0
45,eval,44613.68828125,7.745431995391845,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.48437345027923584,0.9687469005584717,170,20,0.15,1,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.48363903164863586,0.9672780632972717,170,20,0.15,1,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.4936690628528595,0.987338125705719,170,20,0.15,1,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.4817921817302704,0.9635843634605408,170,20,0.15,1,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.46812137961387634,0.9362427592277527,170,20,0.15,1,5,5,6,6.0
50,eval,44845.56953125,7.78568925857544,5760.0,nan,1,nan,nan,170,20,0.15,1,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.4343317747116089,0.8686635494232178,171,20,0.2,0.33,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.4382290244102478,0.8764580488204956,171,20,0.2,0.33,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.43796032667160034,0.8759206533432007,171,20,0.2,0.33,5,5,6,5.5
4,train,1544.9182,0.8407718,1837.5,3675.0,1,0.422527015209198,0.845054030418396,171,20,0.2,0.33,5,5,6,5.5
5,train,1770.1895,0.8197219,2159.5,4319.0,1,0.4254341125488281,0.8508682250976562,171,20,0.2,0.33,5,5,6,5.5
5,eval,30429.3109375,6.6900482177734375,4547.8,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.44570738077163696,0.8914147615432739,171,20,0.2,0.33,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.42877256870269775,0.8575451374053955,171,20,0.2,0.33,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.43569353222846985,0.8713870644569397,171,20,0.2,0.33,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.43240219354629517,0.8648043870925903,171,20,0.2,0.33,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4400290846824646,0.8800581693649292,171,20,0.2,0.33,5,5,6,5.5
10,eval,40953.3453125,7.10995569229126,5760.0,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.4455293118953705,0.891058623790741,171,20,0.2,0.33,5,5,6,5.5
12,train,2780.9265,0.8608347,3230.5,6461.0,1,0.4319946765899658,0.8639893531799316,171,20,0.2,0.33,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.44043993949890137,0.8808798789978027,171,20,0.2,0.33,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.43688809871673584,0.8737761974334717,171,20,0.2,0.33,5,5,6,5.5
15,train,3060.445,0.85666764,3572.5,7145.0,1,0.433216392993927,0.866432785987854,171,20,0.2,0.33,5,5,6,5.5
15,eval,39010.50078125,7.102627563476562,5491.1,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.4420762062072754,0.8841524124145508,171,20,0.2,0.33,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.42693039774894714,0.8538607954978943,171,20,0.2,0.33,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.4381302297115326,0.8762604594230652,171,20,0.2,0.33,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.44878119230270386,0.8975623846054077,171,20,0.2,0.33,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.4378996193408966,0.8757992386817932,171,20,0.2,0.33,5,5,6,5.5
20,eval,40376.61796875,7.176598930358887,5624.4,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.4371073842048645,0.874214768409729,171,20,0.2,0.33,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.43943333625793457,0.8788666725158691,171,20,0.2,0.33,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.44566524028778076,0.8913304805755615,171,20,0.2,0.33,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.44412368535995483,0.8882473707199097,171,20,0.2,0.33,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.43990665674209595,0.8798133134841919,171,20,0.2,0.33,5,5,6,5.5
25,eval,39720.83984375,7.180483055114746,5532.3,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.4361945688724518,0.8723891377449036,171,20,0.2,0.33,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4426349103450775,0.885269820690155,171,20,0.2,0.33,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.44807183742523193,0.8961436748504639,171,20,0.2,0.33,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.44278842210769653,0.8855768442153931,171,20,0.2,0.33,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.44855785369873047,0.8971157073974609,171,20,0.2,0.33,5,5,6,5.5
30,eval,41241.23203125,7.159936046600341,5760.0,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
31,train,1570.6559,0.89368755,1757.5,3515.0,1,0.44630324840545654,0.8926064968109131,171,20,0.2,0.33,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.4487156867980957,0.8974313735961914,171,20,0.2,0.33,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.44156599044799805,0.8831319808959961,171,20,0.2,0.33,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.453935831785202,0.907871663570404,171,20,0.2,0.33,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.4410110116004944,0.8820220232009888,171,20,0.2,0.33,5,5,6,5.5
35,eval,41371.9109375,7.182623386383057,5760.0,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.44790971279144287,0.8958194255828857,171,20,0.2,0.33,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.4477558135986328,0.8955116271972656,171,20,0.2,0.33,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.4508734345436096,0.9017468690872192,171,20,0.2,0.33,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.4438343048095703,0.8876686096191406,171,20,0.2,0.33,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4447389841079712,0.8894779682159424,171,20,0.2,0.33,5,5,6,5.5
40,eval,38311.597265625,7.165749549865723,5340.2,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
41,train,3089.2883,0.8705899,3548.5,7097.0,1,0.43105241656303406,0.8621048331260681,171,20,0.2,0.33,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.4473866820335388,0.8947733640670776,171,20,0.2,0.33,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.44171446561813354,0.8834289312362671,171,20,0.2,0.33,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.444318950176239,0.888637900352478,171,20,0.2,0.33,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.4419223666191101,0.8838447332382202,171,20,0.2,0.33,5,5,6,5.5
45,eval,41591.1921875,7.2206930160522464,5760.0,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.4499731957912445,0.899946391582489,171,20,0.2,0.33,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.4485280513763428,0.8970561027526855,171,20,0.2,0.33,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4511053264141083,0.9022106528282166,171,20,0.2,0.33,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4497918486595154,0.8995836973190308,171,20,0.2,0.33,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.44447869062423706,0.8889573812484741,171,20,0.2,0.33,5,5,6,5.5
50,eval,41591.1921875,7.2206930160522464,5760.0,nan,1,nan,nan,171,20,0.2,0.33,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.477599561214447,0.955199122428894,172,20,0.2,0.33,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.4676111936569214,0.9352223873138428,172,20,0.2,0.33,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.47791463136672974,0.9558292627334595,172,20,0.2,0.33,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.4747256636619568,0.9494513273239136,172,20,0.2,0.33,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.48987865447998047,0.9797573089599609,172,20,0.2,0.33,5,5,6,6.0
5,eval,43837.3875,7.610657596588135,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.47896063327789307,0.9579212665557861,172,20,0.2,0.33,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.4718220829963684,0.9436441659927368,172,20,0.2,0.33,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.4870554804801941,0.9741109609603882,172,20,0.2,0.33,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.48465603590011597,0.9693120718002319,172,20,0.2,0.33,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.47383245825767517,0.9476649165153503,172,20,0.2,0.33,5,5,6,6.0
10,eval,42449.69453125,7.369738674163818,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.4806126654148102,0.9612253308296204,172,20,0.2,0.33,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.46081626415252686,0.9216325283050537,172,20,0.2,0.33,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.4775394797325134,0.9550789594650269,172,20,0.2,0.33,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.4628291130065918,0.9256582260131836,172,20,0.2,0.33,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.483878493309021,0.967756986618042,172,20,0.2,0.33,5,5,6,6.0
15,eval,44877.45546875,7.79122486114502,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.47027310729026794,0.9405462145805359,172,20,0.2,0.33,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.4713904559612274,0.9427809119224548,172,20,0.2,0.33,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.47860953211784363,0.9572190642356873,172,20,0.2,0.33,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.4750846028327942,0.9501692056655884,172,20,0.2,0.33,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.48454833030700684,0.9690966606140137,172,20,0.2,0.33,5,5,6,6.0
20,eval,43208.2734375,7.808809661865235,5531.3,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.47950947284698486,0.9590189456939697,172,20,0.2,0.33,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4872509241104126,0.9745018482208252,172,20,0.2,0.33,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.4910077452659607,0.9820154905319214,172,20,0.2,0.33,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.47668182849884033,0.9533636569976807,172,20,0.2,0.33,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.4829902946949005,0.965980589389801,172,20,0.2,0.33,5,5,6,6.0
25,eval,44722.034375,7.7642419815063475,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.4783146381378174,0.9566292762756348,172,20,0.2,0.33,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.4787868857383728,0.9575737714767456,172,20,0.2,0.33,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.4849272668361664,0.9698545336723328,172,20,0.2,0.33,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.46505311131477356,0.9301062226295471,172,20,0.2,0.33,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.4857340157032013,0.9714680314064026,172,20,0.2,0.33,5,5,6,6.0
30,eval,43036.18984375,7.742149543762207,5549.8,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.47653084993362427,0.9530616998672485,172,20,0.2,0.33,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.488637775182724,0.977275550365448,172,20,0.2,0.33,5,5,6,6.0
33,train,2946.7822,0.93981254,3135.5,6271.0,1,0.46767866611480713,0.9353573322296143,172,20,0.2,0.33,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.4754580855369568,0.9509161710739136,172,20,0.2,0.33,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.49093949794769287,0.9818789958953857,172,20,0.2,0.33,5,5,6,6.0
35,eval,44991.9890625,7.811109256744385,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.48696285486221313,0.9739257097244263,172,20,0.2,0.33,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.48556315898895264,0.9711263179779053,172,20,0.2,0.33,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.48042964935302734,0.9608592987060547,172,20,0.2,0.33,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.4827198088169098,0.9654396176338196,172,20,0.2,0.33,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.4895252287387848,0.9790504574775696,172,20,0.2,0.33,5,5,6,6.0
40,eval,44379.58671875,7.802247619628906,5688.2,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
41,train,3370.7144,0.93436295,3607.5,7215.0,1,0.4646204710006714,0.9292409420013428,172,20,0.2,0.33,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4737894535064697,0.9475789070129395,172,20,0.2,0.33,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.489976167678833,0.979952335357666,172,20,0.2,0.33,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.48337656259536743,0.9667531251907349,172,20,0.2,0.33,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.48884859681129456,0.9776971936225891,172,20,0.2,0.33,5,5,6,6.0
45,eval,45180.5765625,7.843850040435791,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.4846208989620209,0.9692417979240417,172,20,0.2,0.33,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.48304715752601624,0.9660943150520325,172,20,0.2,0.33,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.494121253490448,0.988242506980896,172,20,0.2,0.33,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.488100528717041,0.976201057434082,172,20,0.2,0.33,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.49312007427215576,0.9862401485443115,172,20,0.2,0.33,5,5,6,6.0
50,eval,44940.0046875,7.802084159851074,5760.0,nan,1,nan,nan,172,20,0.2,0.33,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.44091224670410156,0.8818244934082031,173,20,0.2,0.5,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.4403808116912842,0.8807616233825684,173,20,0.2,0.5,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.4440910220146179,0.8881820440292358,173,20,0.2,0.5,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.44978147745132446,0.8995629549026489,173,20,0.2,0.5,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.4487515687942505,0.897503137588501,173,20,0.2,0.5,5,5,6,5.5
5,eval,39888.408984375,7.198608779907227,5533.8,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.4461626410484314,0.8923252820968628,173,20,0.2,0.5,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.4436851441860199,0.8873702883720398,173,20,0.2,0.5,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.44967740774154663,0.8993548154830933,173,20,0.2,0.5,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.4523787200450897,0.9047574400901794,173,20,0.2,0.5,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4448831081390381,0.8897662162780762,173,20,0.2,0.5,5,5,6,5.5
10,eval,41634.4171875,7.228197479248047,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.4512103199958801,0.9024206399917603,173,20,0.2,0.5,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.4449201822280884,0.8898403644561768,173,20,0.2,0.5,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.4534968435764313,0.9069936871528625,173,20,0.2,0.5,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.44593846797943115,0.8918769359588623,173,20,0.2,0.5,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.44450807571411133,0.8890161514282227,173,20,0.2,0.5,5,5,6,5.5
15,eval,41883.4921875,7.27143964767456,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.4495094120502472,0.8990188241004944,173,20,0.2,0.5,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.4441348910331726,0.8882697820663452,173,20,0.2,0.5,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.45344406366348267,0.9068881273269653,173,20,0.2,0.5,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.44103148579597473,0.8820629715919495,173,20,0.2,0.5,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.44724732637405396,0.8944946527481079,173,20,0.2,0.5,5,5,6,5.5
20,eval,41712.62109375,7.241774463653565,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.453626811504364,0.907253623008728,173,20,0.2,0.5,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.4464064836502075,0.892812967300415,173,20,0.2,0.5,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.45245692133903503,0.9049138426780701,173,20,0.2,0.5,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.4578174650669098,0.9156349301338196,173,20,0.2,0.5,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.45225340127944946,0.9045068025588989,173,20,0.2,0.5,5,5,6,5.5
25,eval,41703.9484375,7.240268802642822,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.43652036786079407,0.8730407357215881,173,20,0.2,0.5,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4472315013408661,0.8944630026817322,173,20,0.2,0.5,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.44154924154281616,0.8830984830856323,173,20,0.2,0.5,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.4544031023979187,0.9088062047958374,173,20,0.2,0.5,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.4501323997974396,0.9002647995948792,173,20,0.2,0.5,5,5,6,5.5
30,eval,41711.0546875,7.241502666473389,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.44581282138824463,0.8916256427764893,173,20,0.2,0.5,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.4582879841327667,0.9165759682655334,173,20,0.2,0.5,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.44371217489242554,0.8874243497848511,173,20,0.2,0.5,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.45647692680358887,0.9129538536071777,173,20,0.2,0.5,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.4449692666530609,0.8899385333061218,173,20,0.2,0.5,5,5,6,5.5
35,eval,41653.2859375,7.2314732551574705,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.44430696964263916,0.8886139392852783,173,20,0.2,0.5,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.4484003782272339,0.8968007564544678,173,20,0.2,0.5,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.4442066550254822,0.8884133100509644,173,20,0.2,0.5,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.4472258985042572,0.8944517970085144,173,20,0.2,0.5,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4595818519592285,0.919163703918457,173,20,0.2,0.5,5,5,6,5.5
40,eval,41670.596875,7.234478569030761,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.4489098787307739,0.8978197574615479,173,20,0.2,0.5,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.44382867217063904,0.8876573443412781,173,20,0.2,0.5,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.4504433274269104,0.9008866548538208,173,20,0.2,0.5,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.4442240595817566,0.8884481191635132,173,20,0.2,0.5,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.4575686752796173,0.9151373505592346,173,20,0.2,0.5,5,5,6,5.5
45,eval,41733.60390625,7.2454174041748045,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.4498867392539978,0.8997734785079956,173,20,0.2,0.5,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.4561949372291565,0.912389874458313,173,20,0.2,0.5,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4499039947986603,0.8998079895973206,173,20,0.2,0.5,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4511318802833557,0.9022637605667114,173,20,0.2,0.5,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.445623517036438,0.891247034072876,173,20,0.2,0.5,5,5,6,5.5
50,eval,41773.83984375,7.2524027824401855,5760.0,nan,1,nan,nan,173,20,0.2,0.5,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.46762359142303467,0.9352471828460693,174,20,0.2,0.5,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.4712384343147278,0.9424768686294556,174,20,0.2,0.5,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.47194594144821167,0.9438918828964233,174,20,0.2,0.5,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.47922468185424805,0.9584493637084961,174,20,0.2,0.5,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.4835650324821472,0.9671300649642944,174,20,0.2,0.5,5,5,6,6.0
